timestamp,roll_deg,pitch_deg,yaw_deg,battery_voltage_V,battery_current_A,battery_temp_C,payload_temp_C,reaction_wheel_rpm,label,anomaly_type
2024-01-01 00:04:30+00:00,0.973165355,0.487851647,0.73670146,30.48148424,2.928303561,26.96877975,26.78186102,3079.833456,normal,none
2024-01-01 00:04:40+00:00,1.040274953,0.712455504,0.406556784,30.57533111,2.564590566,27.85692563,26.60362765,3079.153236,normal,none
2024-01-01 00:04:50+00:00,1.085065449,0.841366809,0.569940805,30.42464299,2.862264667,28.05855942,26.87489087,3088.643901,normal,none
2024-01-01 00:05:00+00:00,1.377893212,0.794723487,1.011359492,30.42600635,2.932643793,28.12049848,26.73346262,3098.702647,normal,none
2024-01-01 00:05:10+00:00,0.953612336,0.914178349,1.061534772,30.46346557,3.019058907,27.56170972,27.25011462,3173.877501,normal,none
2024-01-01 00:05:20+00:00,0.939974046,0.849852983,0.453549843,30.63019372,2.923538179,27.96035287,28.00898232,3095.075521,normal,none
2024-01-01 00:05:30+00:00,0.920658138,1.181511301,0.658543049,30.79394059,2.915218774,28.02154309,27.32579286,3105.740636,normal,none
2024-01-01 00:05:40+00:00,1.332344931,0.753429043,1.202495665,30.70610254,2.932364425,27.53264596,27.01570385,3139.884862,normal,none
2024-01-01 00:05:50+00:00,1.373623266,0.712884619,0.780504067,30.66076314,2.932094643,28.18207544,27.36460422,3119.343418,normal,none
2024-01-01 00:06:00+00:00,1.195773915,0.7782991,0.839889697,30.45582599,3.026257286,28.30665159,27.05376736,3077.749969,normal,none
2024-01-01 00:06:10+00:00,1.128219493,0.904154784,0.97898257,30.48093527,2.940070314,28.56815529,28.79454106,3148.799735,normal,none
2024-01-01 00:06:20+00:00,1.089619978,0.953136098,0.547120578,30.78940922,2.873299236,28.26287896,28.2805854,3123.911319,normal,none
2024-01-01 00:06:30+00:00,1.439614903,1.006340631,0.574095563,30.86950667,2.808551468,28.84483562,28.16335177,3063.760197,normal,none
2024-01-01 00:06:40+00:00,1.500523207,1.172168226,0.802908859,30.82697888,3.081196826,28.68067461,27.97827869,3115.398306,normal,none
2024-01-01 00:06:50+00:00,1.489289089,1.306732422,1.238690374,30.65836947,2.940797922,29.18351295,27.78359123,3112.230167,normal,none
2024-01-01 00:07:00+00:00,1.214047209,1.146786616,1.190240439,30.86281283,2.897784156,28.94309297,27.82625723,3120.268123,normal,none
2024-01-01 00:07:10+00:00,1.489407012,1.428150932,1.141834384,30.72232972,3.166760072,28.92457775,27.88018397,3132.015252,normal,none
2024-01-01 00:07:20+00:00,1.560941171,1.038358846,1.035454815,30.83873038,3.05094019,28.52922828,29.0060403,3150.318243,normal,none
2024-01-01 00:07:30+00:00,1.466342766,0.930895902,1.343199742,30.58763631,2.962632678,28.62951908,27.99035504,3164.399098,normal,none
2024-01-01 00:07:40+00:00,1.747369134,1.331843068,1.069414679,30.83901316,3.250702511,29.52338546,27.97093802,3168.061624,normal,none
2024-01-01 00:07:50+00:00,1.610767701,0.805188405,1.207522664,30.92837072,3.142475395,29.42275187,28.1970256,3177.11541,normal,none
2024-01-01 00:08:00+00:00,1.69342648,1.091093515,1.310689511,30.78630945,2.876302697,29.23467289,28.51591176,3144.117989,normal,none
2024-01-01 00:08:10+00:00,1.732820827,1.335073853,1.601078202,30.86920608,3.29392355,29.24503806,26.98819131,3109.370412,normal,none
2024-01-01 00:08:20+00:00,1.744512986,1.308641361,1.064384729,30.72896477,3.009369102,29.49600141,28.65766888,3104.058554,normal,none
2024-01-01 00:08:30+00:00,1.743835555,1.226722778,1.053174257,30.80237528,3.699019051,29.05335196,27.50538671,3172.663322,normal,none
2024-01-01 00:08:40+00:00,1.418725811,1.089114348,1.476227138,30.99309636,3.117397067,29.37540053,29.2120905,3159.100101,normal,none
2024-01-01 00:08:50+00:00,1.699934479,1.388685709,1.521340388,30.8308005,2.843417016,29.7895249,27.88978795,3193.253745,normal,none
2024-01-01 00:09:00+00:00,1.659860894,1.471630114,1.07531303,30.88528394,3.433349136,29.96029443,28.36158713,3175.551983,normal,none
2024-01-01 00:09:10+00:00,1.697845513,1.383414586,0.929257864,30.86260702,3.281868199,29.70976539,28.0614102,3134.250568,normal,none
2024-01-01 00:09:20+00:00,1.760974134,1.297037587,1.561522236,30.87962087,3.264145378,30.3440111,29.57987381,3160.378672,normal,none
2024-01-01 00:09:30+00:00,2.179362378,1.270016486,0.782725551,30.77924906,3.38531749,30.28367409,28.93814714,3184.027514,normal,none
2024-01-01 00:09:40+00:00,1.77312613,1.319461586,0.852644132,30.99771572,2.993754241,29.71354494,29.89016994,3156.160362,normal,none
2024-01-01 00:09:50+00:00,2.061316887,1.462981037,1.150495805,30.99339506,2.965826172,29.73683046,29.86537643,3211.58933,normal,none
2024-01-01 00:10:00+00:00,1.601956931,1.587495052,1.338491385,31.10951766,3.54608506,30.2122994,29.64575481,3175.606794,normal,none
2024-01-01 00:10:10+00:00,1.864834621,1.36193927,1.059621256,30.68790031,3.042175416,30.02364038,28.69683555,3181.023533,normal,none
2024-01-01 00:10:20+00:00,2.020263421,1.166920175,1.338300563,31.06857501,3.541474721,30.05673968,29.26400857,3158.505075,normal,none
2024-01-01 00:10:30+00:00,2.065240274,1.713826012,1.350763199,31.24785195,3.418260679,30.38851209,29.78734565,3234.276753,normal,none
2024-01-01 00:10:40+00:00,2.14643492,1.478181613,1.203346478,31.12759974,3.324791425,30.63587065,29.50526051,3192.653821,normal,none
2024-01-01 00:10:50+00:00,2.207590201,1.635989339,1.875731914,31.02798191,3.267564137,30.87465842,29.27438876,3205.316657,normal,none
2024-01-01 00:11:00+00:00,2.059138194,1.469652639,1.389409825,30.97866123,3.642202808,30.55286651,29.53808018,3187.147465,normal,none
2024-01-01 00:11:10+00:00,2.0737611,1.467307982,1.604067285,31.22212769,3.208982543,30.02182101,29.75904684,3197.675195,normal,none
2024-01-01 00:11:20+00:00,2.23902361,1.632229738,1.067658682,31.14429505,3.275432545,30.93662772,28.97655651,3214.732292,normal,none
2024-01-01 00:11:30+00:00,2.080067882,1.922032399,1.023824179,31.13670206,3.498860793,30.57453202,29.42915194,3220.205444,normal,none
2024-01-01 00:11:40+00:00,1.959345171,1.84163918,1.467394807,31.30321414,3.270109931,30.87631213,30.00301444,3226.067754,normal,none
2024-01-01 00:11:50+00:00,1.879679011,1.767770457,1.784506321,31.19874508,3.310484763,30.88754642,30.16117903,3237.752969,normal,none
2024-01-01 00:12:00+00:00,2.022341507,1.792715497,1.169066977,31.06927904,3.338539458,31.62888758,29.9624944,3234.443922,normal,none
2024-01-01 00:12:10+00:00,2.347235654,1.461779539,1.407190653,31.24572416,3.434334424,31.65956904,29.76277218,3234.385294,normal,none
2024-01-01 00:12:20+00:00,2.366850749,1.606745687,1.167832957,31.12198665,3.740340056,30.92867018,29.91811899,3213.359919,normal,none
2024-01-01 00:12:30+00:00,2.470670195,1.439276584,1.300018666,31.17699086,3.747830411,30.65028781,29.68705389,3224.918511,normal,none
2024-01-01 00:12:40+00:00,2.218639329,2.006594169,1.634427784,31.15936254,3.122056127,30.76181853,30.18660432,3207.849399,normal,none
2024-01-01 00:12:50+00:00,2.355671205,2.031265914,1.325209532,31.21281988,3.664348602,31.32776534,30.55072971,3225.41108,normal,none
2024-01-01 00:13:00+00:00,2.47669023,1.867378976,1.22642191,31.29847011,3.286020615,31.17937163,31.30162783,3246.822925,normal,none
2024-01-01 00:13:10+00:00,2.39967647,1.911751806,1.143734776,31.21354618,3.43224212,31.00137769,29.84638662,3249.311283,normal,none
2024-01-01 00:13:20+00:00,2.476298753,1.653769054,1.024240511,31.3383961,3.294975307,31.24267488,30.90994713,3257.456337,normal,none
2024-01-01 00:13:30+00:00,2.279515981,1.790091557,1.666765703,31.18998961,3.341603524,31.64132712,30.59676061,3276.635776,normal,none
2024-01-01 00:13:40+00:00,2.392429453,2.144369596,1.677328562,31.33346396,3.350193097,31.45788596,29.95367439,3223.948429,normal,none
2024-01-01 00:13:50+00:00,2.385061478,2.03593278,1.817176202,31.29184325,3.198676508,31.44078625,30.47247586,3215.798175,normal,none
2024-01-01 00:14:00+00:00,2.238035789,1.80630495,1.361417085,31.09126788,3.786443782,31.52321929,30.6468398,3250.775442,normal,none
2024-01-01 00:14:10+00:00,2.548196643,1.701972921,1.816894917,31.32368149,3.609379114,31.67003132,30.73226043,3288.563839,normal,none
2024-01-01 00:14:20+00:00,2.431023927,2.148581327,1.9016063,31.2166816,3.505529385,31.71223209,31.23788253,3290.73748,normal,none
2024-01-01 00:14:30+00:00,2.524420939,2.044510892,1.58559754,31.19882462,3.393786917,31.84974728,31.53591659,3268.829579,normal,none
2024-01-01 00:14:40+00:00,2.716906389,1.739391575,1.574956264,31.2334637,3.751130515,31.41311073,31.3150485,3262.048501,normal,none
2024-01-01 00:14:50+00:00,2.702454425,1.86055313,1.469473312,31.40423827,3.498421706,31.84473021,31.01539318,3275.938363,normal,none
2024-01-01 00:15:00+00:00,2.729992819,1.78475249,1.661420608,31.37779889,3.44446304,31.80493094,31.10979833,3296.002252,normal,none
2024-01-01 00:15:10+00:00,2.629119051,2.020072756,2.093959041,31.36120231,3.216015449,31.65364396,31.91359006,3260.861604,normal,none
2024-01-01 00:15:20+00:00,2.530606522,2.141622797,2.011454767,31.23586307,3.684756474,31.8667193,30.6527043,3268.048515,normal,none
2024-01-01 00:15:30+00:00,2.685506318,2.041630296,1.550684808,31.34333747,3.460715062,32.37107051,31.69459448,3284.269115,normal,none
2024-01-01 00:15:40+00:00,2.327330022,2.144762599,1.79667649,31.32237311,3.629949044,32.30099323,30.76486331,3307.761431,normal,none
2024-01-01 00:15:50+00:00,2.420669118,2.203781458,1.399798951,31.34867583,3.607923779,32.26851495,30.57977366,3304.866625,normal,none
2024-01-01 00:16:00+00:00,2.367255338,2.271755351,1.815675331,31.28349936,3.688079558,31.92506718,31.57391584,3251.623368,normal,none
2024-01-01 00:16:10+00:00,2.529434002,2.030817837,1.43667171,31.42807343,3.5996537,31.84881562,30.74137475,3310.741929,normal,none
2024-01-01 00:16:20+00:00,2.721789794,2.615912192,1.869998054,31.30206379,3.576106807,31.95491913,31.37275464,3296.491009,normal,none
2024-01-01 00:16:30+00:00,2.457733553,2.048963377,2.420690886,31.31439684,3.708484724,32.23425348,32.218226,3312.482885,normal,none
2024-01-01 00:16:40+00:00,2.663776156,2.013488202,1.601396721,31.14035298,3.693522837,32.39972011,31.10820113,3298.264678,normal,none
2024-01-01 00:16:50+00:00,2.98310362,2.005113788,2.505455456,31.50745549,3.833090383,32.2239656,32.39100373,3315.371419,normal,none
2024-01-01 00:17:00+00:00,2.71850264,2.168055323,1.872558236,31.33665034,3.452273327,32.63366981,30.89014123,3309.271454,normal,none
2024-01-01 00:17:10+00:00,3.054137831,1.932909869,1.572979334,31.42399384,3.734479273,32.50842025,32.1264019,3300.198494,normal,none
2024-01-01 00:17:20+00:00,2.578613841,2.184444752,1.508315833,31.4942498,3.397609347,31.76396002,31.28647622,3298.745183,normal,none
2024-01-01 00:17:30+00:00,2.746802821,1.981929241,2.318837364,31.44559645,3.832643827,32.57938643,31.74837576,3313.081515,normal,none
2024-01-01 00:17:40+00:00,2.651070197,2.249573411,1.903668926,31.25377587,3.602784002,32.76819838,32.02858717,3293.839479,normal,none
2024-01-01 00:17:50+00:00,2.799050665,2.122874815,1.652209455,31.30855849,3.746062387,32.67293467,31.84879414,3313.738381,normal,none
2024-01-01 00:18:00+00:00,3.012379697,2.245263386,1.715052703,31.35569126,3.710544454,32.8689839,31.90842384,3318.957327,normal,none
2024-01-01 00:18:10+00:00,2.508003483,2.408152216,1.908083001,31.4029491,3.715046091,32.59993979,31.43204206,3348.930923,normal,none
2024-01-01 00:18:20+00:00,2.996023148,2.651137109,1.763355636,31.51564595,3.685470034,32.69918995,32.73228594,3344.298627,normal,none
2024-01-01 00:18:30+00:00,2.957295382,2.211874398,1.810895317,31.42311202,3.639982766,32.71648631,31.77943871,3373.998046,normal,none
2024-01-01 00:18:40+00:00,2.722716208,2.277065505,2.242253415,31.35517069,3.597276393,32.76462853,31.68453429,3303.123115,normal,none
2024-01-01 00:18:50+00:00,2.609040934,2.166416337,1.483999139,31.54723328,3.807325321,32.52874955,32.23662748,3334.440137,normal,none
2024-01-01 00:19:00+00:00,2.927064342,2.223340441,1.867691864,31.30778689,3.610075882,33.18188152,32.11481598,3366.988023,normal,none
2024-01-01 00:19:10+00:00,2.760475769,2.097267386,1.813460708,31.40452065,3.383325671,33.09521928,32.68627964,3350.661002,normal,none
2024-01-01 00:19:20+00:00,2.986491955,2.458797133,1.686620992,31.46299229,3.872845364,32.61361876,32.18501298,3343.612232,normal,none
2024-01-01 00:19:30+00:00,2.895902176,2.300969626,2.097582416,31.50140737,3.812957756,32.48849641,32.54226077,3332.083581,normal,none
2024-01-01 00:19:40+00:00,3.310503335,2.687434269,1.407340533,31.50934962,3.639317024,32.40707334,32.76759009,3367.340694,normal,none
2024-01-01 00:19:50+00:00,2.909937296,2.507251423,1.276593639,31.44699229,3.487340865,32.97846946,33.01397412,3359.939436,normal,none
2024-01-01 00:20:00+00:00,2.754165324,2.272591413,1.876329734,31.48862507,3.545887673,33.05480855,32.48576221,3352.158472,normal,none
2024-01-01 00:20:10+00:00,2.966548582,2.34638544,1.809988775,31.53879523,3.604000361,33.027282,32.08916066,3382.029709,normal,none
2024-01-01 00:20:20+00:00,3.003769509,2.261926705,1.427612619,31.54980444,3.785503364,33.08859102,32.48118152,3409.332987,normal,none
2024-01-01 00:20:30+00:00,3.142712685,2.58672715,1.354305123,31.66749527,3.402451109,32.82037872,33.25416582,3349.606789,normal,none
2024-01-01 00:20:40+00:00,3.085929626,2.13611706,2.341028853,31.35087701,3.731363144,32.43654613,33.05406434,3381.859157,normal,none
2024-01-01 00:20:50+00:00,3.06924199,2.201001885,1.910005628,31.57684369,3.677653147,32.82568304,32.89882533,3375.629847,normal,none
2024-01-01 00:21:00+00:00,3.169771648,2.379887987,1.800443052,31.39131137,3.943072199,33.46349941,33.06296917,3388.60126,normal,none
2024-01-01 00:21:10+00:00,2.791630426,2.569357006,2.413627391,31.39122522,3.897650571,33.05979579,32.95420057,3404.707167,normal,none
2024-01-01 00:21:20+00:00,2.774795176,2.732025262,2.102415362,31.49656393,3.55061286,33.07489047,33.48711668,3409.491749,normal,none
2024-01-01 00:21:30+00:00,2.845236925,2.643369429,2.2424053,31.45201086,3.427009035,33.22965511,33.32012211,3373.895525,normal,none
2024-01-01 00:21:40+00:00,2.874725148,2.435071063,1.583662617,31.41504953,3.564867759,32.739346,33.19134741,3353.379223,normal,none
2024-01-01 00:21:50+00:00,2.760349554,2.479415573,1.407845049,31.41810637,3.946663651,33.09479367,33.60738371,3387.331432,normal,none
2024-01-01 00:22:00+00:00,3.13174756,2.646589584,1.932050798,31.50715548,3.711493166,33.20245951,33.88534585,3390.16517,normal,none
2024-01-01 00:22:10+00:00,2.877858253,2.286699535,1.854727382,31.72397279,3.840272011,32.69010468,32.95697038,3339.535091,normal,none
2024-01-01 00:22:20+00:00,2.768057437,2.274929457,2.157545687,31.34818509,3.637205579,33.13386177,33.08617938,3417.512585,normal,none
2024-01-01 00:22:30+00:00,2.868985358,2.632377157,1.438589377,31.66928762,3.789871609,33.40599364,34.36865811,3389.550124,normal,none
2024-01-01 00:22:40+00:00,3.059209755,2.293297937,1.918907514,31.4543053,3.525093829,32.97807883,33.86161131,3401.659429,normal,none
2024-01-01 00:22:50+00:00,3.153104186,2.447246919,2.015954554,31.37596926,3.800925065,32.53461447,34.27584228,3393.915502,normal,none
2024-01-01 00:23:00+00:00,3.389506652,2.43819314,2.036060336,31.25003296,3.493719849,33.10260783,33.96955745,3403.833556,normal,none
2024-01-01 00:23:10+00:00,3.530742384,2.552999824,1.675329068,31.49193805,3.481556234,32.7397562,33.87700042,3436.244322,normal,none
2024-01-01 00:23:20+00:00,3.132729338,2.668069381,1.88894282,31.31233797,4.038741316,32.98953217,32.84305401,3415.112446,normal,none
2024-01-01 00:23:30+00:00,2.767655403,2.648489861,1.594942875,31.5635997,3.68890535,32.7289618,33.3364074,3458.366149,normal,none
2024-01-01 00:23:40+00:00,2.561040479,2.459936422,1.755272666,31.58081878,3.703319315,33.02300237,34.08433277,3431.2492,normal,none
2024-01-01 00:23:50+00:00,3.00093518,2.390411471,1.47389932,31.36413511,3.369949781,33.26341007,33.50284399,3435.329393,normal,none
2024-01-01 00:24:00+00:00,2.789696345,2.43971365,1.479547508,31.60217685,3.834861309,32.96827003,33.8279734,3419.79517,normal,none
2024-01-01 00:24:10+00:00,2.832713742,2.32597779,1.650042575,31.40834955,3.792353144,32.47385282,34.45901119,3425.426873,normal,none
2024-01-01 00:24:20+00:00,2.915853466,2.400473449,1.583864226,31.25224037,3.709322014,33.07483146,34.08693634,3449.82207,normal,none
2024-01-01 00:24:30+00:00,2.934895621,2.811047351,1.493239606,31.27757313,3.86726182,33.00462926,34.21531504,3455.476461,normal,none
2024-01-01 00:24:40+00:00,3.227196081,2.518145041,1.402094163,31.52507297,3.863307823,32.90239989,34.6408665,3439.827334,normal,none
2024-01-01 00:24:50+00:00,2.99236623,2.589592471,2.210904861,31.4999107,3.865597592,33.13524247,34.70033137,3448.151052,normal,none
2024-01-01 00:25:00+00:00,2.887979824,2.426383366,1.595534169,31.33622231,3.366957472,32.74765688,34.23359885,3436.837705,normal,none
2024-01-01 00:25:10+00:00,2.724665737,2.651264991,1.774195495,31.54052187,3.533817058,32.75317445,34.75470875,3446.614877,normal,none
2024-01-01 00:25:20+00:00,2.578588447,2.577850972,1.23274662,31.57948157,3.980411392,32.5593212,33.90527748,3446.503157,normal,none
2024-01-01 00:25:30+00:00,2.837597955,2.611956803,1.941268658,31.55967666,3.657200682,32.92046549,34.47001886,3448.101235,normal,none
2024-01-01 00:25:40+00:00,2.897436658,2.557571659,1.666930484,31.42999788,3.630254263,32.76708791,34.62989518,3469.943532,normal,none
2024-01-01 00:25:50+00:00,3.257703914,2.634093311,1.479706584,31.47252721,3.567315884,32.79836599,34.37235637,3451.520059,normal,none
2024-01-01 00:26:00+00:00,2.867971266,2.68578521,1.52863321,31.55333783,3.535706306,33.06959384,34.40063014,3442.47078,normal,none
2024-01-01 00:26:10+00:00,3.058457704,2.516759342,1.823592736,31.61588698,3.785881119,32.35514463,34.13077136,3452.168032,normal,none
2024-01-01 00:26:20+00:00,2.876102877,2.443303499,0.86126191,31.49903148,3.8391896,32.72714161,34.60000937,3454.361345,normal,none
2024-01-01 00:26:30+00:00,2.613238339,2.620676953,1.409816056,31.4399031,3.822170319,32.91592438,33.95108823,3471.481991,normal,none
2024-01-01 00:26:40+00:00,2.628195311,2.288467013,1.53592534,31.43109891,3.83290302,32.48169777,34.62045023,3454.073693,normal,none
2024-01-01 00:26:50+00:00,2.735566317,2.424811434,1.586880357,31.46897289,3.747822252,32.24886462,34.60652224,3490.171577,normal,none
2024-01-01 00:27:00+00:00,3.34926361,2.386156121,2.233402066,31.3788948,3.634037459,32.0567192,34.95269499,3464.775697,normal,none
2024-01-01 00:27:10+00:00,2.605198785,2.233249044,1.415811567,31.4667369,3.480500524,32.6906519,34.30882424,3504.149189,normal,none
2024-01-01 00:27:20+00:00,2.988073908,2.520479804,1.843343791,31.22899196,3.464896262,32.99338812,34.86949682,3475.73408,normal,none
2024-01-01 00:27:30+00:00,2.606897372,2.395500483,1.957768396,31.34625992,3.833480359,32.32768167,35.08613815,3488.195444,normal,none
2024-01-01 00:27:40+00:00,2.905249026,2.431441974,1.641483955,31.4056352,3.598684616,32.63232057,34.83547798,3500.176864,normal,none
2024-01-01 00:27:50+00:00,2.908146335,2.378538408,1.312152503,31.46696622,3.734445441,31.65540053,35.08326471,3507.20513,normal,none
2024-01-01 00:28:00+00:00,2.749027804,2.429784907,1.100912645,31.46852046,3.627614816,32.54245385,35.0740185,3497.610559,normal,none
2024-01-01 00:28:10+00:00,2.763672092,2.331829283,1.671882497,31.52799327,3.615908937,32.06755594,33.89496467,3540.035574,normal,none
2024-01-01 00:28:20+00:00,2.586084426,2.422533058,1.924567729,31.3312381,3.621783946,32.26187058,34.65495672,3490.191104,normal,none
2024-01-01 00:28:30+00:00,2.852639208,2.441811944,1.506184562,31.23319359,3.675605471,32.25892704,35.99457554,3462.421661,normal,none
2024-01-01 00:28:40+00:00,2.608335133,2.487732406,1.756689353,31.28143015,3.469996692,31.83920595,35.30589631,3494.259312,normal,none
2024-01-01 00:28:50+00:00,2.45925484,2.230166462,2.089456722,31.3561752,3.763422056,33.1333806,34.93927008,3513.337819,normal,none
2024-01-01 00:29:00+00:00,2.38538696,2.635709934,1.639984003,31.46904871,3.501925381,31.97037424,35.28446581,3508.887467,normal,none
2024-01-01 00:29:10+00:00,2.654594862,2.056833063,1.140065617,31.18319691,3.589436398,32.30564711,35.52631153,3481.771762,normal,none
2024-01-01 00:29:20+00:00,3.047676593,2.378301698,1.403022269,31.237509,3.391738396,32.58662314,35.86663248,3497.901006,normal,none
2024-01-01 00:29:30+00:00,2.655444765,2.362156137,1.674683055,31.45965838,3.519469054,32.13790024,35.13668386,3490.79961,normal,none
2024-01-01 00:29:40+00:00,2.623084018,2.470078926,1.319271341,31.33600718,3.461697177,31.63912552,35.213713,3496.151273,normal,none
2024-01-01 00:29:50+00:00,2.670810478,2.174666016,1.71565381,31.16644832,3.613811608,32.03017326,35.22835162,3509.981791,normal,none
2024-01-01 00:30:00+00:00,2.83724274,2.277366963,1.328646004,31.24442768,3.634242833,31.36523211,35.18069035,3523.540441,normal,none
2024-01-01 00:30:10+00:00,2.598901951,2.337973071,1.389823189,31.09060807,3.467771103,31.75350039,35.13636083,3501.987466,normal,none
2024-01-01 00:30:20+00:00,2.51180413,2.513064484,1.17497489,31.28394427,3.86981142,32.30222036,35.58662355,3506.225151,normal,none
2024-01-01 00:30:30+00:00,2.75030662,2.446890243,1.296307131,31.405065,3.665210645,31.34478456,35.34148326,3535.631405,normal,none
2024-01-01 00:30:40+00:00,2.603627818,2.072767048,1.323961766,31.07095913,3.505044217,31.49585334,35.45074257,3506.59556,normal,none
2024-01-01 00:30:50+00:00,2.814711078,2.217602095,0.872284969,31.09091765,3.380935629,32.29954439,36.27348655,3508.031157,normal,none
2024-01-01 00:31:00+00:00,2.582625416,2.374661155,1.006410365,31.22192441,3.502499275,31.58381871,35.26011426,3572.253995,normal,none
2024-01-01 00:31:10+00:00,2.256525549,2.065811937,0.821306968,31.23319418,3.615086322,31.36449595,35.70762842,3520.196563,normal,none
2024-01-01 00:31:20+00:00,2.192930013,2.23204662,0.993470727,31.46044785,3.290526397,31.68178355,35.223196,3496.463415,normal,none
2024-01-01 00:31:30+00:00,2.72902143,2.329180304,0.931072363,31.2576593,3.557258424,31.40494977,36.06736156,3510.487272,normal,none
2024-01-01 00:31:40+00:00,2.682001564,2.315398673,1.358372148,31.13984028,3.338662425,30.61474664,36.16624175,3497.68219,normal,none
2024-01-01 00:31:50+00:00,2.396976497,2.72569658,1.384366422,31.1488424,3.485790341,30.93576964,35.41625855,3572.919366,normal,none
2024-01-01 00:32:00+00:00,2.335722357,2.117158346,1.226431664,31.31261351,3.589791903,31.81774259,35.4990745,3540.728351,normal,none
2024-01-01 00:32:10+00:00,2.62766458,2.299457794,0.828757703,31.06471035,3.498682722,31.33494368,36.13982509,3523.669843,normal,none
2024-01-01 00:32:20+00:00,2.126094192,2.042710615,1.009763335,31.17657689,3.041140033,31.64982431,35.67598674,3557.977436,normal,none
2024-01-01 00:32:30+00:00,2.158272153,2.305697898,0.674164806,31.17030345,3.119976144,30.85142172,36.45669509,3583.214142,normal,none
2024-01-01 00:32:40+00:00,2.445759223,2.38696173,0.949717224,30.96377712,3.488221294,30.97456189,35.45816315,3547.879578,normal,none
